,JID,Abstract,New_item,New_clause,cat
1937,"SCDV,110,婚,81,20211015,1",原告主張：雙方於民國77年結婚，84年登記。然雙方經營婚姻數十年後，雙方已無火花，大小爭執不斷，且對原告態度冷淡，並時常以冷暴力予以對待，雙方更已互相提起離婚數次，可見雙方婚姻已難以維持。且查，原告已婚後多次發現被告在外與多名女子有不當交往，已令原告十分心痛，甚至，原告還曾接到外遇女子以被告手機致電輿原告稱「伊和被告在一起、原告做大、伊做小」等語外，亦多次看到被告與她名女手過從甚密的簡訊，甚者，二人已於去年分房至今，而被告亦對外稱二人已分居，可見雙方皆無法再維繫婚姻，因此請求法院判決離婚。被告自恃權，並因此慘賠新臺幣（下同）數百萬，且諸多提領的金錢來源更部分是原告的錢，可見二人間夫妻共同經營、互信互諒之精神根本不存在，實在令原告甚為心痛。因此請求法院判決離婚。,1,3,2
1938,"SCDV,110,婚,71,20211209,1",原告主張：被告之常住居所地即本院管轄，合先敘明。本件離婚事件應以我國法為准據法。因此原告請求法院判決離婚。,2,0,9
1939,"SCDV,110,婚,7,20211021,1",原告主張：雙方於民國107年結婚，婚後同住新竹市，嗣後均前往大陸地區發展事業，伊於109年獨自返台後，接獲被告之刑事案件開庭通知，始知被告遭通緝，被告之通訊軟體將伊封鎖，致伊無法和被告取得聯繫，被告顯系惡意遺棄伊於繼續狀態中，亦無意繼續與伊共營婚姻，雙方婚姻已生重大破綻且難期回復，因此請求法院判決離婚。,1,5,3
1940,"SCDV,110,婚,69,20210812,1",原告主張：雙方於民國92年結婚，被告婚後無固定工作，且疑有吸毒惡習，又在外負債甚巨，對家庭並無付出，還常向伊索要金錢，甚至偷伊的金飾變賣花用。106年間被告為向伊索錢而簽立書面表示「本人洪國珍擬從民國106年5月1日起迄民國106年7月30日止，向陳紅俠保證改掉一切惡習，積極工作保障家庭的基本生活開銷，到期如無所改變，本人願無條件辦理離婚，不得為難對方。另外被告于105年間因犯業務過失致重傷罪，判處有期徒刑9月，106年間犯妨害自由罪，判處有期徒刑2月，合併定應執行刑10月確定，被告因未到案執行遭通緝，嗣被捕並入獄服刑，107年間服刑期滿出獄，但不知所蹤，迄今未與伊聯繫，因此請求法院判決准雙方離婚。,2,0,9
1941,"SCDV,110,婚,67,20211209,1",原告主張：雙方於民國92年結婚，然被告來台生活約半年後即離家未歸。雙方多年全無聯繫往來，婚姻顯生重大破綻而無回復之望，因此請求法院判決離婚。,2,0,9
1942,"SCDV,110,婚,66,20211209,1",原告主張：雙方於民國102年結婚，婚後雙方在竹北買房搬來同住，因被告在外欠債及進行詐欺犯罪，且有債主上門討債、恐嚇騷擾，原告不堪其擾，於107年搬回與公婆同住，雙方此後即未再共同生活。其後被告于109年因涉犯刑案入監，原告方知被告自107年間開始即在外進行詐欺犯罪，經本院107年度易字第7號刑事判決處有期徒刑8月、5月，因涉犯加重竊盜罪，經桃園地方法院107年度審簡字第697號刑事判決處有期徒刑6月，被告于109年出監後即不知去向，僅有以微信和原告聯絡，稱自己人在大陸，跟原告和婆婆要錢等語。雙方已分居多年、無性生活，原告無法忍受被告不負責任、拋家棄妻、棄母之重大人格問題，決意與被告斷絕夫妻關係，因此請求法院判決離婚。,2,0,9
1943,"SCDV,110,婚,6,20211112,1",原告主張：雙方於108年結婚，並無子女。被告于108年以要回印尼辦理相關手續為由，離開臺灣返回印尼，原告並委託在印尼的辦理仲介業者幫忙被告辦理相關手續，不料被告回到印尼後，不但未依約定聯絡仲介業者完成相關程式，反而無法聯繫上，被告行方不明，惡意遺棄原告在繼續狀態中，顯無接受調解之希望，雙方亦有難以維持婚姻之重大事由，為此請求法院判決離婚。,1,5,3
1944,"SCDV,110,婚,57,20210730,2",原告主張：雙方雖有夫妻登記之名，卻無共營夫妻生活，無實質夫妻之實，雙方迄今推往過去已分居近長達10年以上之久，也嘗試聯絡被告，但完全聯絡不上，被告也完全不聞不問，因此請求法院判決離婚。,1,9,7
1945,"SCDV,110,婚,48,20211001,1",原告主張：雙方於84年在印尼結婚，85年完成臺灣結婚登記，嗣被告來台與伊同住，於86年因簽證到期出境，此後就不曾返回臺灣，伊曾於87年去印尼找被告，被告不願返回臺灣，雙方此後即無聯繫，迄今20幾年，被告對此婚姻顯無繼續維持之意願，因此請求法院判決准雙方離婚。,2,0,9
1946,"SCDV,110,婚,47,20211021,1",原告主張：被告于民國89年在中國大陸結婚，于同年12月8日來台與伊同住，夫妻感情尚融洽，被告竟于90年以辦理個人事務為由返回大陸地區後就未再返台，經伊多年勸告仍不回來，顯系惡意遺棄伊在繼續狀態中，因此請求法院判決離婚。,1,5,3
1947,"SCDV,110,婚,46,20210427,1",原告主張：雙方於民國107年在印尼結婚，並於108年在台辦畢結婚登記。被告在原告家中生活僅3個月，於108年晚上以跳樓方式威脅原告，原告迫于無奈只好答應被告離家在外居住，此後被告即在外日夜工作賺錢，目的系為寄錢回印尼供其親屬使用。被告在外居住後，從未回雙方竹東住處，亦未履行夫妻義務，被告顯是以結婚為手段，借機在台工作，而無維繫婚姻之意。因此請求法院判決離婚。,1,5,3
1948,"SCDV,110,婚,25,20210923,1",原告主張：雙方於民國105年結婚，惟自108年因生育子女導致房事不順、溝通不順暢、價值觀不同，關係漸行漸遠，故雙方於109年分居迄今。自109年12月14日雙方之line對話紀錄可知，原告因長期與被告談判離婚條件未果，已無意願與被告互動。而雙方原有生育子女之意願，惟因久未得子，且原告因壓力龐大而致性致不佳，身為配偶之被告從未以任何言語鼓勵原告，反以嚴厲言語刺激、挖苦原告，甚至以履行配偶義務之名強迫原告從事性行為，導致原告罹患心因性勃起功能障礙。另外，109年11月16日被告因一時情緒不穩，于原告仍駕駛車輛行進于高速公路時，以徒手方式捶打原告，導致原告右臉及右胸挫傷，可證被告因婚姻不順而精神不穩，甚以暴力方式傷害原告，因此請求法院判決離婚。,2,0,9
1949,"SCDV,110,婚,180,20211215,1",原告主張：雙方於民國77年結婚，目前婚姻關係存續中，雙方婚後戶籍設在原告位於新竹縣寶山鄉之住處，因為被告需要照顧父母，雙方及被告與他人所生之兒子同住在被告大溪娘家。105年過年前某日于被告外出工作之際，被告兒子不讓原告繼續住在該處，叫員警把原告趕出來，原告只好回寶山老家居住，被告亦自行將戶籍遷離原告寶山住處，電話聯繫被告，被告也不接聽，此後即無法再聯絡到被告。雙方昔日同居時已時常爭吵，現更已分居多年，無被告之音訊，雙方已無複合或維持婚姻之可能，故請求法院判決離婚。,2,0,9
1950,"SCDV,110,婚,134,20211130,1",原告主張：雙方為夫妻，于民國100年結婚，原以新竹市為夫妻之住所。原告本以為中年得一老伴系美滿婚姻，被告因積欠大筆債務，一去不返，自103年離家至今已7年餘，聯絡無著，於新竹市生活於新竹市。被告藉故不與原告聯繫，音訊皆無，原告于108年聲請履行同居義務，經107年度家婚聲字第18號裁定被告應與原告同居，惟被告至今仍杳無音訊。已使原告喪失維持婚姻之意願，足見雙方婚姻已生破綻而無回復之希望。因此請求法院判決離婚。,1,5,3
1951,"SCDV,110,婚,13,20210603,1",原告主張：雙方於民國91年結婚，婚後被告因懷疑原告外遇且自身情緒控制不佳，屢次恐嚇及動手毆打原告。於109年9月間，原告于加護病房從事清潔工作之際，因無法隨身攜帶手機，被告即懷疑原告與他人外遇，威脅原告欲告訴其主管，之後被告亦至原告工作處所鬧事。另原告名下汽車實系被告所有、使用，且雙方對車籍登記之相關事項無法順利溝通遂頻生爭執。於109年9月29日，原告拒絕提供證件、印章等物供被告至監理站辦理車輛過戶，被告即對原告大聲咆哮並作勢毆打原告。隨後被告又搬離自己之竹北。原告于109年被被告混入原告從事清潔工作之心臟加護病房汙物間找原告，並持鋸子架在原告脖子上說「你怕死不怕死，如果你不怕死，我馬上給你鋸掉」。又將原告載至尖石鄉某處，拿鐵錘說要將原告膝蓋打碎，讓原告以狗爬式行走，並恐嚇欲割除原告乳頭。嗣原告求饒並佯裝同意被告之要求，被告始令原告返家。是雙方婚後感情不睦，且被告之前揭言行已令原告深感恐懼，實已無法期待雙方繼續維持婚姻。綜上，被告之前揭言行已令原告深感恐懼，實已無法期待雙方繼續維持婚姻。因此請求法院判決離婚。,1,3,2
1952,"SCDV,110,婚,121,20211217,1",原告主張：雙方於民國106年結婚，原同住于原告住處。被告自105年間起未與家人聯繫，原告乃于峨派出所報失蹤人口，經一個多月後接到臺北某分局電話通知被告在臺北某家酒店中經查獲持有毒品，詢問原告是否要替被告交保，原告否決替被告交保，並請員警讓她出面與原告協議離婚，事後依舊音訊全無，迄今以長達近4年之久，因此請求法院判決離婚。,2,0,9
1953,"SCDV,110,婚,12,20210715,1",原告主張：雙方於民國107年結婚，未育有子女。被告于108年稱要至外租屋，伊雖不同意，但被告執意如此，料被告竟進而失聯，未住居於其租住，對伊電話、訊息均不接不回，迄今二人均無互動。如今更是去向不明。因被告長年離家未歸，行方不明，顯無維繫婚姻之意願，因此請求法院判決離婚。,2,0,9
1954,"SCDV,110,婚,108,20210902,1",原告主張：雙方於民國85年結婚，育有已成年子女鄭楨澍。被告于108年以原告吃他的、用他的、住他的為由，將原告趕出新竹市住家，並令原告將家中鑰匙及車庫遙控器交出。被告于109年提告原告竊盜、偽造文書，嗣經檢察官為不起訴處分。同年9月23日原告傳訊希望被告一同至戶政事務所辦理離婚，被告不予理會，並於110年再次提告原告偽造文書，該案現由本院審理中。因此請求法院判決離婚。,2,0,9
1955,"SCDV,110,婚,107,20210930,1",原告主張：雙方於民國84年間相識後同居，於86年間生育子女謝泊廷（現已成年），雙方其後並於103年結婚。被告長年有賭博惡習，原告雖承諾不再賭博，但還是繼續沉迷並積欠賭債，甚於110年農曆年前為躲避債務而偕子離家，此後即行方不明，難以聯絡，因被告在外積欠債務，原告亦有多次接到當鋪、融資公司追討欠債的電話、訊息，令原告深感困擾。是被告長年沉迷賭博，又逕自離家置原告不顧，致原告已無法期待與被告繼續婚姻生活，因此請求法院判決離婚。,2,0,9
1956,"SCDV,110,婚,106,20211230,1",原告主張：雙方於民國92年結婚，未育有子女，雙方住居在臺灣後不到一年，被告即經常出門數日始返家，即不再返家。嗣經警局通知被告因無工作證業經遭遣反，至今已十數年，均無音訊，迄今二人均無互動。如今更是去向不明。因被告長年離家未歸，行方不明，顯無維繫婚姻之意願，因此請求法院判決離婚。,2,0,9
